"correct","correct_response","image","label","response","response_time"
"1","left","newpossg6_297_lr.bmp","Possible","left","421"
"0","left","newpossi1_304_lr.bmp","Possible","right","970"
"1","right","impossi6_276.bmp","Impossible","right","1119"
"1","right","impossi2_257.bmp","Impossible","right","689"
"1","left","newpossh5_334.bmp","Possible","left","463"
"1","right","impossa1_60_ud.bmp","Impossible","right","1631"
"1","left","newpossi3_284.bmp","Possible","left","473"
"1","left","newpossb6_303.bmp","Possible","left","694"
"1","right","impossg5_78_lr.bmp","Impossible","right","549"
"1","left","newpossa5_92.bmp","Possible","left","696"
"0","left","newpossg8_332_ud.bmp","Possible","right","1362"
"1","left","newpossg7_258_ud.bmp","Possible","left","496"
"1","left","newpossh2_216_lr.bmp","Possible","left","649"
"1","left","newpossi5_65_lr.bmp","Possible","left","640"
"1","right","impossa5_46_ud.bmp","Impossible","right","725"
"1","left","newpossc5_83_ud.bmp","Possible","left","672"
"0","left","newpossa8_34_lr.bmp","Possible","right","931"
"1","left","newpossh3_18_ud.bmp","Possible","left","596"
"1","right","impossg1_182_ud.bmp","Impossible","right","780"
"1","left","newpossh4_259.bmp","Possible","left","673"
"1","left","newpossh5_294_lr.bmp","Possible","left","818"
"1","right","impossh1_126_lr.bmp","Impossible","right","818"
"1","right","impossc4_343_ud.bmp","Impossible","right","463"
"0","right","impossa6_246_lr.bmp","Impossible","left","679"
"1","right","impossi5_98.bmp","Impossible","right","718"
"0","right","impossi5_197_lr.bmp","Impossible","left","1331"
"1","right","impossg7_109_lr.bmp","Impossible","right","548"
"1","right","impossh5_165_lr.bmp","Impossible","right","816"
"1","left","newpossa7_267_lr.bmp","Possible","left","962"
"1","left","newpossa6_54_ud.bmp","Possible","left","704"
"1","right","impossi3_67.bmp","Impossible","right","737"
"1","right","impossb6_263_lr.bmp","Impossible","right","824"
"0","left","newpossc4_21_ud.bmp","Possible","right","790"
"1","left","newpossc3_8_lr.bmp","Possible","left","1031"
"1","right","impossi4_97_ud.bmp","Impossible","right","670"
"1","left","newpossg6_259_ud.bmp","Possible","left","1025"
"1","right","impossb3_305_ud.bmp","Impossible","right","950"
"1","left","newpossa2_349_lr.bmp","Possible","left","533"
"1","right","impossh6_270_ud.bmp","Impossible","right","909"
"1","right","impossa3_82_ud.bmp","Impossible","right","567"
"1","right","impossc5_330.bmp","Impossible","right","750"
"1","left","newpossa7_44_ud.bmp","Possible","left","760"
"1","left","newpossh1_352_lr.bmp","Possible","left","782"
"1","left","newpossg2_359_lr.bmp","Possible","left","652"
"1","left","newpossi2_232_ud.bmp","Possible","left","885"
"1","left","newpossg5_318_lr.bmp","Possible","left","575"
"1","left","newpossa2_49.bmp","Possible","left","513"
"1","left","newpossh4_83_ud.bmp","Possible","left","986"
"1","right","impossb3_318_ud.bmp","Impossible","right","536"
"1","right","impossc2_66.bmp","Impossible","right","425"
"1","right","impossb5_298_ud.bmp","Impossible","right","540"
"1","right","impossc1_139_lr.bmp","Impossible","right","716"
"1","left","newpossa4_70_lr.bmp","Possible","left","734"
"1","right","impossg3_187_ud.bmp","Impossible","right","462"
"1","left","newpossh6_62_ud.bmp","Possible","left","726"
"1","right","impossi2_96.bmp","Impossible","right","447"
"1","left","newpossc6_191_lr.bmp","Possible","left","714"
"1","right","impossi4_68_lr.bmp","Impossible","right","546"
"1","right","impossb5_223_ud.bmp","Impossible","right","712"
"1","left","newpossg4_344_ud.bmp","Possible","left","568"
"1","right","impossa6_102.bmp","Impossible","right","552"
"1","right","impossc6_89_lr.bmp","Impossible","right","470"
"1","right","impossh3_60_ud.bmp","Impossible","right","445"
"1","left","newpossc5_157_ud.bmp","Possible","left","564"
"1","right","impossg6_80_ud.bmp","Impossible","right","668"
"1","right","impossg1_322_ud.bmp","Impossible","right","372"
"1","left","newpossi4_74.bmp","Possible","left","613"
"1","left","newpossb5_194_ud.bmp","Possible","left","1465"
"1","left","newpossb1_10_ud.bmp","Possible","left","525"
"1","right","impossc4_165_lr.bmp","Impossible","right","389"
"1","right","impossc3_125.bmp","Impossible","right","505"
"1","left","newpossg8_112_lr.bmp","Possible","left","799"
"1","right","impossh6_31.bmp","Impossible","right","602"
"1","left","newpossg3_170_lr.bmp","Possible","left","614"
"1","left","newpossg4_322.bmp","Possible","left","330"
"1","right","impossa7_348.bmp","Impossible","right","410"
"1","right","impossg8_50_lr.bmp","Impossible","right","560"
"1","right","impossg8_128.bmp","Impossible","right","640"
"1","right","impossa8_292.bmp","Impossible","right","582"
"1","left","newpossa1_331_lr.bmp","Possible","left","508"
"1","right","impossb1_271.bmp","Impossible","right","553"
"1","left","newpossa6_200_lr.bmp","Possible","left","526"
"1","left","newpossa4_209_lr.bmp","Possible","left","750"
"1","right","impossa4_248_ud.bmp","Impossible","right","414"
"1","left","newpossc6_32_ud.bmp","Possible","left","487"
"1","right","impossa8_209_lr.bmp","Impossible","right","609"
"1","right","impossg4_314_lr.bmp","Impossible","right","344"
"0","left","newpossb3_130.bmp","Possible","right","912"
"1","right","impossg2_175_ud.bmp","Impossible","right","677"
"1","right","impossi1_355_lr.bmp","Impossible","right","689"
"1","left","newpossi3_154_lr.bmp","Possible","left","535"
"1","left","newpossb4_349_lr.bmp","Possible","left","529"
"1","right","impossg2_46_lr.bmp","Impossible","right","542"
"1","right","impossa1_37_ud.bmp","Impossible","right","665"
"1","left","newpossh3_32_ud.bmp","Possible","left","580"
"1","left","newpossi5_282_lr.bmp","Possible","left","660"
"1","left","newpossa3_323.bmp","Possible","left","700"
"1","left","newpossb2_6.bmp","Possible","left","550"
"1","right","impossb6_207.bmp","Impossible","right","532"
"1","right","impossb4_176_ud.bmp","Impossible","right","492"
"1","right","impossh5_229.bmp","Impossible","right","568"
"1","right","impossa2_216_lr.bmp","Impossible","right","430"
"0","right","impossa3_224_lr.bmp","Impossible","left","671"
"1","right","impossg3_207_ud.bmp","Impossible","right","1278"
"1","left","newpossi6_325_lr.bmp","Possible","left","629"
"1","left","newpossg5_45_lr.bmp","Possible","left","606"
"1","left","newpossb6_305_lr.bmp","Possible","left","659"
"1","left","newpossh1_95.bmp","Possible","left","933"
"1","right","impossc1_355_lr.bmp","Impossible","right","336"
"0","left","newpossh2_324.bmp","Possible","right","539"
"0","left","newpossc4_339_ud.bmp","Possible","right","783"
"1","right","impossa2_270.bmp","Impossible","right","478"
"1","right","impossg4_73_lr.bmp","Impossible","right","461"
"1","left","newpossb3_64_lr.bmp","Possible","left","674"
"1","right","impossi6_19_lr.bmp","Impossible","right","532"
"1","right","impossa4_133_ud.bmp","Impossible","right","731"
"1","right","impossc6_270_ud.bmp","Impossible","right","366"
"1","right","impossc2_158_ud.bmp","Impossible","right","391"
"1","right","impossh4_166_lr.bmp","Impossible","right","1022"
"0","left","newpossb5_354_lr.bmp","Possible","right","758"
"1","right","impossb1_167_lr.bmp","Impossible","right","438"
"1","right","impossb2_339_lr.bmp","Impossible","right","446"
"1","left","newpossb2_123_ud.bmp","Possible","left","501"
"1","left","newpossi6_327_lr.bmp","Possible","left","456"
"1","left","newpossb1_161_lr.bmp","Possible","left","525"
"0","left","newpossa8_115_lr.bmp","Possible","right","505"
"1","left","newpossc3_251.bmp","Possible","left","760"
"1","left","newpossi2_26_lr.bmp","Possible","left","533"
"1","left","newpossi4_69_lr.bmp","Possible","left","752"
"1","left","newpossc1_190.bmp","Possible","left","734"
"1","right","impossb4_269.bmp","Impossible","right","550"
"1","right","impossg6_36_lr.bmp","Impossible","right","285"
"1","left","newpossa1_70_lr.bmp","Possible","left","468"
"1","left","newpossg2_2.bmp","Possible","left","942"
"1","right","impossa7_277.bmp","Impossible","right","586"
"1","left","newpossa5_96_ud.bmp","Possible","left","552"
"1","right","impossc5_74_ud.bmp","Impossible","right","661"
"1","right","impossh2_102_ud.bmp","Impossible","right","585"
"1","left","newpossc2_102_lr.bmp","Possible","left","560"
"1","left","newpossg3_108.bmp","Possible","left","476"
"0","left","newpossg1_281.bmp","Possible","right","419"
"1","left","newpossc2_283.bmp","Possible","left","590"
"1","right","impossh3_141_lr.bmp","Impossible","right","622"
"1","left","newpossb4_204.bmp","Possible","left","516"
"1","right","impossg7_249_ud.bmp","Impossible","right","1888"
"1","right","impossc3_125_lr.bmp","Impossible","right","417"
"1","left","newpossa3_340.bmp","Possible","left","467"
"1","right","impossa5_189.bmp","Impossible","right","553"
"0","left","newpossi1_297_lr.bmp","Possible","right","405"
"1","right","impossh1_353_lr.bmp","Impossible","right","621"
"1","left","newpossg1_59_ud.bmp","Possible","left","1008"
"1","right","impossi3_137_ud.bmp","Impossible","right","376"
"1","left","newpossh6_195.bmp","Possible","left","586"
"1","right","impossh4_331_lr.bmp","Impossible","right","426"
"1","right","impossb2_303.bmp","Impossible","right","545"
"0","left","newpossc1_220_ud.bmp","Possible","right","686"
"1","right","impossg5_144_ud.bmp","Impossible","right","594"
