"correct","correct_response","image","label","response","response_time"
"1","left","newpossa7_267_lr.bmp","Possible","left","853"
"1","right","impossi4_97_ud.bmp","Impossible","right","562"
"1","right","impossh6_31.bmp","Impossible","right","781"
"1","left","newpossb4_204.bmp","Possible","left","389"
"1","left","newpossi1_297_lr.bmp","Possible","left","433"
"1","right","impossi5_197_lr.bmp","Impossible","right","463"
"1","right","impossb1_167_lr.bmp","Impossible","right","418"
"0","left","newpossg8_112_lr.bmp","Possible","right","580"
"1","right","impossg8_50_lr.bmp","Impossible","right","444"
"0","right","impossa5_189.bmp","Impossible","left","449"
"1","right","impossg1_322_ud.bmp","Impossible","right","400"
"1","left","newpossi4_69_lr.bmp","Possible","left","606"
"0","left","newpossc3_251.bmp","Possible","right","1092"
"1","right","impossh2_102_ud.bmp","Impossible","right","386"
"1","left","newpossc4_21_ud.bmp","Possible","left","948"
"1","right","impossa1_60_ud.bmp","Impossible","right","665"
"1","left","newpossb1_10_ud.bmp","Possible","left","434"
"1","left","newpossb5_354_lr.bmp","Possible","left","723"
"0","left","newpossg3_108.bmp","Possible","right","1042"
"0","right","impossc5_74_ud.bmp","Impossible","left","888"
"1","right","impossb2_339_lr.bmp","Impossible","right","426"
"1","right","impossh1_126_lr.bmp","Impossible","right","459"
"1","left","newpossi2_232_ud.bmp","Possible","left","1033"
"1","left","newpossi6_327_lr.bmp","Possible","left","453"
"1","left","newpossc1_190.bmp","Possible","left","1003"
"1","right","impossi3_137_ud.bmp","Impossible","right","404"
"0","left","newpossb6_303.bmp","Possible","right","461"
"1","left","newpossb6_305_lr.bmp","Possible","left","1504"
"1","right","impossg4_314_lr.bmp","Impossible","right","617"
"1","right","impossi4_68_lr.bmp","Impossible","right","524"
"0","left","newpossh2_216_lr.bmp","Possible","right","560"
"1","right","impossh5_165_lr.bmp","Impossible","right","337"
"1","right","impossc1_355_lr.bmp","Impossible","right","602"
"0","left","newpossg2_2.bmp","Possible","right","460"
"0","left","newpossh4_83_ud.bmp","Possible","right","430"
"1","left","newpossg7_270_lr.bmp","Possible","left","338"
"1","right","impossh2_89_ud.bmp","Impossible","right","358"
"1","right","impossb4_269.bmp","Impossible","right","714"
"0","left","newpossa7_44_ud.bmp","Possible","right","710"
"1","left","newpossb5_194_ud.bmp","Possible","left","765"
"1","right","impossg2_46_lr.bmp","Impossible","right","425"
"1","right","impossi2_96.bmp","Impossible","right","458"
"0","left","newpossc1_220_ud.bmp","Possible","right","556"
"1","right","impossb6_263_lr.bmp","Impossible","right","402"
"0","left","newpossc5_157_ud.bmp","Possible","right","824"
"0","left","newpossa6_54_ud.bmp","Possible","right","1778"
"1","right","impossa3_82_ud.bmp","Impossible","right","364"
"0","left","newpossg7_258_ud.bmp","Possible","right","480"
"1","right","impossg1_182_ud.bmp","Impossible","right","409"
"1","left","newpossh6_195.bmp","Possible","left","389"
"1","left","newpossa6_200_lr.bmp","Possible","left","1198"
"1","right","impossb3_318_ud.bmp","Impossible","right","329"
"1","right","impossa6_246_lr.bmp","Impossible","right","523"
"1","right","impossh3_60_ud.bmp","Impossible","right","219"
"1","right","impossa7_348.bmp","Impossible","right","713"
"1","right","impossa3_224_lr.bmp","Impossible","right","447"
"1","right","impossg4_73_lr.bmp","Impossible","right","588"
"0","left","newpossg4_344_ud.bmp","Possible","right","1201"
"1","right","impossg6_80_ud.bmp","Impossible","right","661"
"1","right","impossg7_249_ud.bmp","Impossible","right","287"
"1","left","newpossh3_18_ud.bmp","Possible","left","667"
"1","left","newpossb2_6.bmp","Possible","left","865"
"1","right","impossa4_248_ud.bmp","Impossible","right","517"
"1","right","impossc2_158_ud.bmp","Impossible","right","873"
"1","left","newpossi3_284.bmp","Possible","left","801"
"1","left","newpossg1_59_ud.bmp","Possible","left","903"
"1","left","newpossh2_324.bmp","Possible","left","513"
"1","left","newpossa3_323.bmp","Possible","left","574"
"1","right","impossc4_343_ud.bmp","Impossible","right","241"
"1","left","newpossb1_161_lr.bmp","Possible","left","843"
"1","right","impossb5_223_ud.bmp","Impossible","right","592"
"1","right","impossc5_330.bmp","Impossible","right","1127"
"1","right","impossa2_270.bmp","Impossible","right","440"
"1","right","impossg3_187_ud.bmp","Impossible","right","508"
"0","left","newpossh6_62_ud.bmp","Possible","right","326"
"0","right","impossi1_355_lr.bmp","Impossible","left","788"
"1","left","newpossg6_297_lr.bmp","Possible","left","582"
"1","left","newpossg4_322.bmp","Possible","left","412"
"1","left","newpossh5_334.bmp","Possible","left","532"
"1","right","impossg3_207_ud.bmp","Impossible","right","637"
"1","left","newpossg5_318_lr.bmp","Possible","left","311"
"1","left","newpossc4_339_ud.bmp","Possible","left","992"
"1","right","impossa8_292.bmp","Impossible","right","298"
"1","left","newpossi6_325_lr.bmp","Possible","left","916"
"1","right","impossa8_209_lr.bmp","Impossible","right","265"
"1","left","newpossa1_70_lr.bmp","Possible","left","630"
"1","left","newpossb2_123_ud.bmp","Possible","left","651"
"1","right","impossa4_133_ud.bmp","Impossible","right","355"
"1","left","newpossa3_340.bmp","Possible","left","376"
"1","left","newpossa2_49.bmp","Possible","left","626"
"1","left","newpossa5_92.bmp","Possible","left","407"
"1","left","newpossg5_45_lr.bmp","Possible","left","434"
"1","right","impossb4_176_ud.bmp","Impossible","right","325"
"1","left","newpossg1_281.bmp","Possible","left","369"
"1","right","impossb5_298_ud.bmp","Impossible","right","579"
"0","left","newpossc5_83_ud.bmp","Possible","right","914"
"1","right","impossa2_216_lr.bmp","Impossible","right","309"
"1","right","impossc4_165_lr.bmp","Impossible","right","289"
"1","left","newpossi5_282_lr.bmp","Possible","left","445"
"1","right","impossi6_19_lr.bmp","Impossible","right","424"
"1","right","impossb2_303.bmp","Impossible","right","421"
"1","right","impossg5_78_lr.bmp","Impossible","right","293"
"0","left","newpossa2_349_lr.bmp","Possible","right","339"
"1","right","impossa1_37_ud.bmp","Impossible","right","375"
"1","left","newpossc2_102_lr.bmp","Possible","left","436"
