"correct","correct_response","image","label","response","response_time"
"1","right","impossb6.bmp","Impossible","right","551"
"1","right","impossb5.bmp","Impossible","right","678"
"1","right","impossi5.bmp","Impossible","right","990"
"1","right","impossg4.bmp","Impossible","right","715"
"1","left","newpossa1.bmp","Possible","left","545"
"1","right","impossa8.bmp","Impossible","right","663"
"1","left","newpossa6.bmp","Possible","left","573"
"1","right","impossg8.bmp","Impossible","right","667"
"1","left","newpossh5.bmp","Possible","left","623"
"1","left","newpossb5.bmp","Possible","left","400"
"0","left","newpossg8.bmp","Possible","right","666"
"1","left","newpossc3.bmp","Possible","left","783"
"1","right","impossh3.bmp","Impossible","right","443"
"0","left","newpossh3.bmp","Possible","right","807"
"1","right","impossa7.bmp","Impossible","right","610"
"0","left","newpossi5_282_lr.bmp","Possible","right","580"
"0","right","impossa3_82_ud.bmp","Impossible","left","618"
"1","left","newpossh4_83_ud.bmp","Possible","left","519"
"1","right","impossg5_144_ud.bmp","Impossible","right","359"
"1","right","impossi6_19_lr.bmp","Impossible","right","402"
"1","right","impossg8_128.bmp","Impossible","right","328"
"0","left","newpossa4_70_lr.bmp","Possible","right","399"
"0","left","newpossc4_339_ud.bmp","Possible","right","439"
"1","right","impossg7_249_ud.bmp","Impossible","right","419"
"1","right","impossc1_139_lr.bmp","Impossible","right","437"
"1","right","impossa3_224_lr.bmp","Impossible","right","343"
"1","right","impossi3_137_ud.bmp","Impossible","right","354"
"1","right","impossg6_80_ud.bmp","Impossible","right","292"
"0","left","newpossc1_190.bmp","Possible","right","431"
"0","left","newpossa5_92.bmp","Possible","right","432"
"1","right","impossh2_89_ud.bmp","Impossible","right","245"
"0","left","newpossb1_161_lr.bmp","Possible","right","529"
"1","right","impossb3_305_ud.bmp","Impossible","right","492"
"1","right","impossa7_277.bmp","Impossible","right","807"
"1","left","newpossg7_258_ud.bmp","Possible","left","670"
"1","right","impossc2_158_ud.bmp","Impossible","right","539"
"1","right","impossa8_209_lr.bmp","Impossible","right","348"
"1","left","newpossi2_26_lr.bmp","Possible","left","422"
"1","left","newpossc6_32_ud.bmp","Possible","left","401"
"0","left","newpossb2_123_ud.bmp","Possible","right","632"
"1","right","impossg2_175_ud.bmp","Impossible","right","586"
"1","right","impossh6_270_ud.bmp","Impossible","right","793"
"0","left","newpossg8_112_lr.bmp","Possible","right","437"
"0","left","newpossb1_10_ud.bmp","Possible","right","565"
"1","right","impossg1_182_ud.bmp","Impossible","right","333"
"1","right","impossb2_339_lr.bmp","Impossible","right","363"
"0","left","newpossh5_294_lr.bmp","Possible","right","317"
"1","left","newpossg3_170_lr.bmp","Possible","left","373"
"1","right","impossc3_125.bmp","Impossible","right","481"
"0","left","newpossc5_157_ud.bmp","Possible","right","1111"
"0","left","newpossi1_297_lr.bmp","Possible","right","637"
"1","left","newpossg6_259_ud.bmp","Possible","left","505"
"0","right","impossi1_355_lr.bmp","Impossible","left","703"
"1","left","newpossi6_325_lr.bmp","Possible","left","573"
"1","right","impossi4_68_lr.bmp","Impossible","right","314"
"1","right","impossg8_50_lr.bmp","Impossible","right","611"
"1","left","newpossb4_204.bmp","Possible","left","559"
"1","right","impossg1_322_ud.bmp","Impossible","right","691"
"1","right","impossi2_96.bmp","Impossible","right","695"
"0","left","newpossc1_220_ud.bmp","Possible","right","560"
"0","left","newpossg5_45_lr.bmp","Possible","right","594"
"1","left","newpossc6_191_lr.bmp","Possible","left","703"
"1","left","newpossa2_349_lr.bmp","Possible","left","592"
"1","right","impossg7_109_lr.bmp","Impossible","right","489"
"1","right","impossh3_141_lr.bmp","Impossible","right","463"
"1","right","impossg5_78_lr.bmp","Impossible","right","350"
"0","left","newpossa3_340.bmp","Possible","right","639"
"0","left","newpossh5_334.bmp","Possible","right","379"
"1","left","newpossg4_322.bmp","Possible","left","370"
"1","left","newpossb6_305_lr.bmp","Possible","left","410"
"1","left","newpossg1_281.bmp","Possible","left","449"
"1","right","impossa4_133_ud.bmp","Impossible","right","445"
"1","left","newpossa4_209_lr.bmp","Possible","left","670"
"0","left","newpossa7_44_ud.bmp","Possible","right","530"
"1","right","impossb2_303.bmp","Impossible","right","315"
"1","left","newpossi2_232_ud.bmp","Possible","left","614"
"1","right","impossi5_98.bmp","Impossible","right","779"
"0","right","impossa8_292.bmp","Impossible","left","613"
"1","right","impossc5_74_ud.bmp","Impossible","right","490"
"1","left","newpossh3_32_ud.bmp","Possible","left","434"
"1","right","impossa6_246_lr.bmp","Impossible","right","637"
"1","left","newpossg2_359_lr.bmp","Possible","left","635"
"1","right","impossa1_60_ud.bmp","Impossible","right","328"
"1","right","impossh1_353_lr.bmp","Impossible","right","349"
"0","left","newpossa8_115_lr.bmp","Possible","right","321"
"1","right","impossa2_216_lr.bmp","Impossible","right","492"
"0","left","newpossh6_195.bmp","Possible","right","333"
"1","left","newpossc2_102_lr.bmp","Possible","left","342"
"1","right","impossh3_60_ud.bmp","Impossible","right","374"
"1","left","newpossi6_327_lr.bmp","Possible","left","517"
"1","left","newpossh2_324.bmp","Possible","left","1008"
"1","right","impossb1_167_lr.bmp","Impossible","right","367"
"1","right","impossa2_270.bmp","Impossible","right","399"
"1","right","impossb6_263_lr.bmp","Impossible","right","374"
"0","left","newpossh1_95.bmp","Possible","right","1019"
"0","left","newpossg2_2.bmp","Possible","right","609"
"1","right","impossa5_46_ud.bmp","Impossible","right","483"
"1","right","impossb5_223_ud.bmp","Impossible","right","300"
"1","right","impossh4_331_lr.bmp","Impossible","right","322"
"0","left","newpossa7_267_lr.bmp","Possible","right","297"
"0","left","newpossi5_65_lr.bmp","Possible","right","426"
"1","left","newpossc2_283.bmp","Possible","left","493"
"1","right","impossa6_102.bmp","Impossible","right","525"
"1","right","impossg3_187_ud.bmp","Impossible","right","422"
"1","left","newpossh1_352_lr.bmp","Possible","left","331"
"1","right","impossh2_102_ud.bmp","Impossible","right","502"
"1","right","impossa1_37_ud.bmp","Impossible","right","344"
"1","right","impossc1_355_lr.bmp","Impossible","right","370"
"1","left","newpossi4_74.bmp","Possible","left","304"
"1","right","impossc6_89_lr.bmp","Impossible","right","321"
"0","left","newpossc4_21_ud.bmp","Possible","right","1326"
"1","left","newpossi1_304_lr.bmp","Possible","left","385"
"1","left","newpossb2_6.bmp","Possible","left","637"
"0","left","newpossi3_154_lr.bmp","Possible","right","407"
"0","left","newpossh2_216_lr.bmp","Possible","right","461"
"1","right","impossi1_81_lr.bmp","Impossible","right","372"
"1","left","newpossh3_18_ud.bmp","Possible","left","796"
"1","right","impossh4_166_lr.bmp","Impossible","right","431"
"1","left","newpossg7_270_lr.bmp","Possible","left","488"
"1","left","newpossg8_332_ud.bmp","Possible","left","771"
"1","right","impossi6_276.bmp","Impossible","right","444"
"1","right","impossh6_31.bmp","Impossible","right","389"
"1","right","impossg4_73_lr.bmp","Impossible","right","486"
"1","left","newpossg6_297_lr.bmp","Possible","left","483"
"1","right","impossb1_271.bmp","Impossible","right","406"
"1","left","newpossb5_194_ud.bmp","Possible","left","720"
"1","right","impossc5_330.bmp","Impossible","right","480"
"1","left","newpossb6_303.bmp","Possible","left","829"
"0","right","impossg3_207_ud.bmp","Impossible","left","964"
"1","left","newpossa1_331_lr.bmp","Possible","left","352"
"1","left","newpossb3_64_lr.bmp","Possible","left","371"
"1","left","newpossh4_259.bmp","Possible","left","330"
"1","right","impossc6_270_ud.bmp","Impossible","right","413"
"0","left","newpossc3_251.bmp","Possible","right","1014"
"1","left","newpossg5_318_lr.bmp","Possible","left","446"
"1","right","impossi5_197_lr.bmp","Impossible","right","606"
"0","left","newpossi4_69_lr.bmp","Possible","right","830"
"1","right","impossc3_125_lr.bmp","Impossible","right","310"
"1","right","impossb5_298_ud.bmp","Impossible","right","263"
"0","left","newpossh6_62_ud.bmp","Possible","right","342"
"1","right","impossg6_36_lr.bmp","Impossible","right","376"
"1","right","impossh5_229.bmp","Impossible","right","341"
"1","left","newpossa6_200_lr.bmp","Possible","left","344"
"0","left","newpossa8_34_lr.bmp","Possible","right","307"
"1","right","impossc2_66.bmp","Impossible","right","317"
"1","right","impossa4_248_ud.bmp","Impossible","right","331"
"1","right","impossb4_269.bmp","Impossible","right","309"
"1","right","impossb4_176_ud.bmp","Impossible","right","332"
"1","right","impossh1_126_lr.bmp","Impossible","right","312"
"1","right","impossh5_165_lr.bmp","Impossible","right","344"
"1","right","impossa5_189.bmp","Impossible","right","318"
"1","left","newpossg4_344_ud.bmp","Possible","left","359"
"1","left","newpossc3_8_lr.bmp","Possible","left","362"
"1","left","newpossa5_96_ud.bmp","Possible","left","333"
"0","left","newpossb3_130.bmp","Possible","right","503"
"1","right","impossc4_165_lr.bmp","Impossible","right","283"
"1","right","impossa7_348.bmp","Impossible","right","269"
"1","left","newpossa6_54_ud.bmp","Possible","left","270"
"1","right","impossc4_343_ud.bmp","Impossible","right","317"
"1","right","impossi2_257.bmp","Impossible","right","382"
"1","left","newpossg3_108.bmp","Possible","left","336"
"1","left","newpossb4_349_lr.bmp","Possible","left","298"
"1","left","newpossg1_59_ud.bmp","Possible","left","663"
"1","right","impossi3_67.bmp","Impossible","right","323"
"0","left","newpossi3_284.bmp","Possible","right","749"
"0","left","newpossa3_323.bmp","Possible","right","554"
"0","right","impossg2_46_lr.bmp","Impossible","left","406"
"0","left","newpossa1_70_lr.bmp","Possible","right","305"
"1","right","impossb6_207.bmp","Impossible","right","598"
"1","right","impossg4_314_lr.bmp","Impossible","right","370"
"1","left","newpossb5_354_lr.bmp","Possible","left","312"
"1","right","impossb3_318_ud.bmp","Impossible","right","365"
"1","left","newpossa2_49.bmp","Possible","left","418"
"0","left","newpossc5_83_ud.bmp","Possible","right","558"
"1","right","impossi4_97_ud.bmp","Impossible","right","411"
